file	1stisof	occup	seqs	mode_len	SE_len	mode_exons	SE_exons	mode_dist	max_dist	SE_dist	sites	Ca 	Cr_max 	Cr_min	Cc_max	Cc_min 	Cij_max	Cij_min
Os01g0170800.cds.faa	1	16	16	682	11.4	2	0.1	0.012027	0.087629	0	683	0.940062	0.998536	0.852123	1	0.125	0.998536	0.793558
Os01g0172100.cds.faa	1	15	15	393	0	9	0	0	0	0	393	1	1	1	1	1	1	1
Os01g0171800.cds.faa	1	15	15	338	9.2	8	0.3	0	0.215259	0	448	0.74881	0.930804	0.591518	1	0.066667	0.754464	0.587054
Os01g0171100.cds.faa	1	15	15	542	5.5	11	0.2	0	0.107394	0	622	0.896249	0.958199	0.871383	1	0.066667	0.951768	0.871383
Os01g0172800.cds.faa	1	12	12	191	1	1	0.1	0	0.01676	0	191	0.994764	1	0.937173	1	0.916667	1	0.937173
Os01g0172300.cds.faa	1	15	15	184	0.3	5	0	0	0.043011	0	189	0.977778	0.989418	0.973545	1	0.133333	0.989418	0.973545
Os01g0173100.cds.faa	1	12	12	152	5.3	5	0.1	0	0	0	152	0.964912	1	0.578947	1	0.916667	1	0.578947
Os01g0164800.cds.faa	1	16	16	1493	30.4	29	0.2	0	0.079568	0	1644	0.904349	0.99635	0.646594	1	0.0625	0.96837	0.620438
Os01g0167700.cds.faa	1	15	21	55	84.4	17	1.4	0.8	0.818182	0	1011	0.637229	0.960435	0.054402	1	0.047619	0.924827	0.035608
Os01g0173600.cds.faa	1	15	15	186	0	3	0	0	0.032258	0	186	1	1	1	1	1	1	1
Os01g0172000.cds.faa	1	15	15	414	9.2	13	0.2	0	0.2657	0	466	0.816309	0.939914	0.740343	1	0.066667	0.888412	0.738197
Os01g0172200.cds.faa	1	16	16	705	4.2	13	0.1	0	0.152542	0	774	0.917636	0.970284	0.885013	1	0.125	0.970284	0.864341
Os01g0172600.cds.faa	1	16	16	318	4.8	4	0	0	0.327703	0	378	0.816138	0.862434	0.719577	1	0.0625	0.84127	0.677249
Os01g0174200.cds.faa	1	14	14	139	7.2	1	0	0	0.526316	0	141	0.890071	0.985816	0.539007	1	0.214286	0.985816	0.524823
Os01g0174100.cds.faa	1	15	15	111	0	1	0	0	0.054054	0	111	1	1	1	1	1	1	1
Os01g0170300.cds.faa	1	15	15	1065	3.1	2	0.1	0.175587	0.175587	0	1065	0.993552	1	0.967136	1	0.733333	1	0.96338
Os01g0175000.cds.faa	1	15	15	257	0	9	0	0	0.003891	0	257	1	1	1	1	1	1	1
Os01g0175100.cds.faa	1	15	15	138	0.7	1	0	0	0.565217	0	185	0.74955	0.8	0.745946	1	0.066667	0.745946	0.545946
Os01g0174300.cds.faa	1	15	15	311	0	13	0	0	0.022508	0	311	1	1	1	1	1	1	1
Os01g0172400.cds.faa	1	15	17	776	52.1	3	0.2	0	0.886364	0	783	0.864849	0.99106	0.109834	0.941176	0.058824	0.99106	0
Os01g0166400.cds.faa	1	15	19	865	56.8	20	1.3	0	0.883838	0	876	0.756369	0.987443	0.226027	0.947368	0.052632	0.987443	0
Os01g0174700.cds.faa	1	15	15	491	0.4	2	0.1	0	0.106996	0	498	0.986078	0.98996	0.975904	1	0.066667	0.98996	0.965863
Os01g0170600.cds.faa	1	15	18	160	35.8	12	0.9	0	0.84375	0	520	0.653098	0.990385	0.307692	0.833333	0.055556	0.930769	0
Os01g0176900.cds.faa	1	15	15	180	0	2	0	0	0	0	180	1	1	1	1	1	1	1
Os01g0176300.cds.faa	1	15	15	435	7.5	2	0.1	0	0.056225	0	534	0.834707	0.998127	0.814607	1	0.066667	0.930712	0.812734
Os01g0175850.cds.faa	1	16	16	501	4.2	1	0.2	0	0.086393	0	506	0.971344	0.990119	0.91502	1	0.25	0.990119	0.905138
Os01g0176400.cds.faa	1	15	15	487	1.6	3	0	0	0.125257	0	498	0.97162	0.993976	0.955823	1	0.066667	0.977912	0.949799
Os01g0174000.cds.faa	1	16	16	320	17.5	3	0.2	0	0.466667	0	348	0.794361	0.982759	0.471264	1	0.0625	0.982759	0.468391
Os01g0172900.cds.faa	1	15	17	447	23.9	9	0.7	0	0.904762	0	668	0.63068	0.86976	0.282934	1	0.058824	0.669162	0.023952
Os01g0169500.cds.faa	1	15	15	1783	98.9	23	1.7	0	0.191821	0	1787	0.788584	0.997762	0.566312	1	0.066667	0.997762	0.471181
Os01g0171200.cds.faa	1	16	25	118	25.2	1	0.7	0	0.859813	0	492	0.470894	0.79065	0.21748	1	0.12	0.79065	0.142276
Os01g0178300.cds.faa	1	14	14	53	2	2	0	0	0.886792	0	97	0.57732	0.762887	0.546392	1	0.142857	0.762887	0.309278
Os01g0176500.cds.faa	1	15	16	775	38.8	5	0.2	0	0.865497	0	775	0.93621	1	0.220645	0.9375	0.875	1	0
Os01g0176700.cds.faa	1	16	16	507	0.1	4	0	0	0.153846	0	520	0.974639	0.976923	0.973077	1	0.0625	0.975	0.951923
gene:OsNip_01G005330.cds.faa	1	16	19	261	17.2	7	0.5	0	0.901099	0	473	0.542561	0.919662	0.312896	0.842105	0.052632	0.813953	0
Os01g0174600.cds.faa	1	15	15	602	4.1	10	0.1	0	0.354305	0	689	0.88031	0.963716	0.87373	1	0.066667	0.876633	0.83164
Os01g0175500.cds.faa	1	16	16	486	15.8	2	0	0	0.25431	0	513	0.913621	0.964912	0.452242	1	0.0625	0.947368	0.448343
Os01g0178000.cds.faa	1	15	15	394	0	9	0	0	0.002538	0	394	1	1	1	1	1	1	1
Os01g0178200.cds.faa	1	15	15	333	4.2	6	0.1	0	0.017007	0	333	0.976577	1	0.882883	1	0.8	1	0.882883
Os01g0177200.cds.faa	1	14	14	794	3.9	19	0.1	0	0.087719	0	819	0.963196	0.969475	0.904762	1	0.071429	0.969475	0.851038
Os01g0178100.cds.faa	1	15	15	422	10.4	6	0.1	0	0.311111	0	424	0.924057	1	0.790094	1	0.266667	1	0.643868
Os01g0177400.cds.faa	1	15	15	323	11	4	0.3	0	0.264574	0	377	0.856764	0.98939	0.591512	1	0.466667	0.98939	0.448276
Os01g0178500.cds.faa	1	15	15	199	0.1	5	0	0	0.015075	0	200	0.996	1	0.995	1	0.2	1	0.995
Os01g0178400.cds.faa	1	15	15	500	1.6	2	0	0	0.020576	0	504	0.98955	1	0.958333	1	0.266667	1	0.950397
Os01g0174900.cds.faa	1	16	16	311	13.7	9	0.4	0	0.276451	0	342	0.795687	0.973684	0.540936	1	0.0625	0.932749	0.479532
Os01g0178700.cds.faa	1	15	15	405	0	4	0	0	0	0	405	1	1	1	1	1	1	1
Os01g0179200.cds.faa	1	16	16	344	0	5	0	0	0	0	344	1	1	1	1	1	1	1
Os01g0179300.cds.faa	1	15	15	284	13.4	3	0.1	0	0.853659	0	302	0.892274	0.940397	0.271523	1	0.066667	0.940397	0.211921
Os01g0178600.cds.faa	1	14	14	454	0.3	1	0.1	0	0.026667	0	454	0.999371	1	0.991189	1	0.928571	1	0.991189
Os01g0179000.cds.faa	1	15	15	440	0.3	1	0	0	0.016018	0	440	0.999091	1	0.993182	1	0.866667	1	0.993182
Os01g0179600.cds.faa	1	15	15	487	6.1	1	0.1	0	0.037975	0	487	0.987406	1	0.811088	1	0.933333	1	0.811088
Os01g0181300.cds.faa	1	16	16	152	0	2	0	0	0.019737	0	152	1	1	1	1	1	1	1
Os01g0176800.cds.faa	1	15	16	1093	63.5	1	0.3	0.000915	0.835443	0	1102	0.925533	0.991833	0.071688	1	0.0625	0.991833	0.053539
Os01g0180400.cds.faa	1	16	16	363	0.6	2	0	0	0.016807	0	363	0.995523	1	0.983471	1	0.5625	1	0.983471
Os01g0180000.cds.faa	1	15	15	520	0.1	1	0	0.215385	0.219231	0	522	0.996424	1	0.996169	1	0.066667	0.996169	0.996169
Os01g0182100.cds.faa	1	15	15	455	7.2	2	0	0	0.051873	0	455	0.984176	1	0.762637	1	0.933333	1	0.762637
Os01g0180700.cds.faa	1	15	15	522	2.1	11	0.1	0	0.111789	0	527	0.987982	1	0.933586	1	0.133333	1	0.933586
Os01g0173000.cds.faa	1	15	16	196	9.7	5	0.3	0	0.887755	0	302	0.655215	0.870861	0.324503	1	0.0625	0.864238	0.139073
Os01g0177100.cds.faa	1	15	15	788	35.2	18	0.7	0	0.901935	0	974	0.678439	0.827515	0.516427	1	0.066667	0.809035	0.434292
Os01g0181033.cds.faa	1	15	15	595	0	3	0	0.057143	0.057143	0	595	1	1	1	1	1	1	1
Os01g0182200.cds.faa	1	15	15	246	0	3	0	0	0	0	246	1	1	1	1	1	1	1
Os01g0180800.cds.faa	1	15	15	845	0	9	0	0	0.001183	0	845	1	1	1	1	1	1	1
Os01g0182500.cds.faa	1	15	15	202	0	3	0	0	0.00495	0	202	1	1	1	1	1	1	1
Os01g0182300.cds.faa	1	15	15	167	0.7	1	0	0	0.05988	0	174	0.971264	0.994253	0.95977	1	0.2	0.994253	0.954023
Os01g0173900.cds.faa	1	15	16	1425	85.7	9	0.4	0	0.840426	0	1551	0.870688	0.998711	0.060606	0.9375	0.1875	0.998711	0
Os01g0180300.cds.faa	1	15	15	766	11.6	3	0.1	0.174935	0.18799	0	766	0.984247	1	0.77154	1	0.733333	1	0.77154
Os01g0175700.cds.faa	1	15	30	685	1.6	13	0.1	0	0.133536	0	704	0.965057	0.982955	0.93608	1	0.033333	0.982955	0.875
Os01g0183400.cds.faa	1	15	15	238	0	1	0	0.210084	0.222689	0	238	1	1	1	1	1	1	1
Os01g0180900.cds.faa	1	16	16	569	2.1	10	0.2	0	0.216549	0	623	0.918038	0.945425	0.905297	1	0.0625	0.94382	0.850722
Os01g0182400.cds.faa	1	15	15	430	4.9	7	0	0	0.016279	0	467	0.957744	1	0.920771	1	0.466667	1	0.920771
Os01g0184100.cds.faa	1	15	15	166	2.2	1	0.1	0	0.022556	0	166	0.985542	1	0.801205	1	0.733333	1	0.801205
Os01g0180600.cds.faa	1	15	15	1224	58.2	17	1	0	0.102564	0	1224	0.952451	1	0.286765	1	0.933333	1	0.286765
Os01g0182700.cds.faa	1	15	16	240	8.5	3	0.1	0	0.849558	0	296	0.775127	0.945946	0.381757	1	0.0625	0.810811	0.324324
Os01g0183800.cds.faa	1	16	16	365	12.1	2	0.1	0	0.117808	0	530	0.72217	0.971698	0.688679	1	0.125	0.941509	0.630189
Os01g0183300.cds.faa	1	15	15	573	0	7	0	0	0.00349	0	573	1	1	1	1	1	1	1
Os01g0184700.cds.faa	1	15	15	179	4.1	2	0	0.184358	0.470968	0	218	0.789602	0.821101	0.568807	1	0.133333	0.821101	0.53211
Os01g0184000.cds.faa	1	15	15	379	1.7	9	0	0	0.002639	0	404	0.942244	1	0.938119	1	0.066667	0.938119	0.938119
Os01g0185100.cds.faa	1	15	15	284	0.4	12	0	0	0.038732	0	290	0.981609	1	0.97931	1	0.2	0.986207	0.965517
Os01g0184500.cds.faa	1	15	15	623	1.7	9	0	0	0.043478	0	626	0.993184	0.998403	0.955272	1	0.2	0.998403	0.953674
Os01g0177900.cds.faa	1	15	15	1433	5.5	23	0.1	0	0.164673	0	1518	0.955072	0.975626	0.9361	1	0.066667	0.975626	0.895916
Os01g0185500.cds.faa	1	16	16	280	0.9	5	0	0.003571	0.017857	0	291	0.966924	1	0.962199	1	0.125	1	0.962199
Os01g0176200.cds.faa	1	15	16	1470	68.4	6	0.3	0	0.293506	0	1485	0.909638	0.989899	0.33468	0.9375	0.125	0.989899	0
Os01g0183600.cds.faa	1	15	16	1004	42.4	3	0.2	0.000996	0.605941	0	1004	0.937936	1	0.502988	1	0.875	1	0.010956
Os01g0184800.cds.faa	1	15	16	251	8	4	0.2	0	0.895604	0	284	0.84397	0.883803	0.489437	1	0.0625	0.883803	0.172535
Os01g0185300.cds.faa	1	16	16	419	0.1	2	0	0	0.009547	0	420	0.997768	1	0.997619	1	0.0625	0.997619	0.997619
Os01g0185400.cds.faa	1	15	15	512	6.2	8	0.1	0	0.102381	0	521	0.972105	1	0.806142	1	0.066667	0.982726	0.806142
Os01g0179800.cds.faa	1	16	22	553	44.8	17	1.3	0	0.855556	0	642	0.737114	0.982866	0.140187	1	0.136364	0.982866	0.051402
Os01g0184900.cds.faa	1	15	15	641	13.9	16	0.4	0	0.018692	0	641	0.933853	1	0.834633	1	0.6	1	0.834633
Os01g0186200.cds.faa	1	16	16	395	0.9	7	0.1	0.002532	0.010127	0	409	0.96791	1	0.96577	1	0.0625	0.96577	0.96577
Os01g0178900.cds.faa	1	16	16	1298	9	2	0.1	0	0.009756	0	1420	0.916461	1	0.866197	1	0.0625	0.914085	0.866197
Os01g0185900.cds.faa	1	15	15	507	1	5	0	0.005917	0.015717	0	517	0.986074	0.996132	0.980658	1	0.066667	0.996132	0.980658
Os01g0186000.cds.faa	1	15	15	215	0.6	1	0.1	0	0.127273	0	227	0.954185	0.977974	0.947137	1	0.066667	0.964758	0.947137
Os01g0186700.cds.faa	1	15	15	544	9.5	13	0.1	0	0	0	544	0.982475	1	0.737132	1	0.933333	1	0.737132
Os01g0186400.cds.faa	1	15	15	249	0	1	0	0	0.008032	0	249	1	1	1	1	1	1	1
Os01g0186900.cds.faa	1	15	15	453	0.4	1	0.1	0	0.024444	0	457	0.992268	0.997812	0.984683	1	0.066667	0.997812	0.984683
Os01g0187500.cds.faa	1	15	15	435	24.3	7	0.4	0	0.891192	0	435	0.757241	1	0.443678	1	0.533333	1	0.029885
Os01g0183100.cds.faa	1	15	27	534	16.6	7	0.1	0	0.884337	0	646	0.72205	0.97678	0.565015	1	0.037037	0.826625	0.524768
Os01g0187900.cds.faa	1	16	16	366	0.1	3	0	0	0.010929	0	367	0.997786	1	0.997275	1	0.1875	1	0.997275
Os01g0188100.cds.faa	1	15	15	334	2.6	11	0.1	0	0.018237	0	361	0.93241	1	0.911357	1	0.133333	1	0.911357
Os01g0187600.cds.faa	1	15	15	532	2.1	3	0.1	0.00188	0.011976	0	532	0.996115	1	0.941729	1	0.933333	1	0.941729
Os01g0179500.cds.faa	1	16	16	1534	48.5	4	0.1	0	0.047493	0	1534	0.968383	1	0.494133	1	0.9375	1	0.494133
Os01g0183633.cds.faa	1	16	16	71	9.8	4	0.1	0	0.901961	0	276	0.368886	0.615942	0.257246	0.8125	0.0625	0.615942	0
Os01g0190000.cds.faa	1	16	16	332	4.3	3	0.1	0	0.055738	0	397	0.841782	0.992443	0.768262	1	0.0625	0.836272	0.760705
gene:OsNip_01G002670.cds.faa	1	16	39	289	53.1	3	0.3	0	0.90942	0	2679	0.164776	0.712579	0.031355	0.538462	0.025641	0.344905	0
Os01g0191000.cds.faa	1	15	15	121	3.7	5	0	0	0.057851	0	176	0.708333	1	0.6875	1	0.066667	0.6875	0.6875
Os01g0191100.cds.faa	1	15	15	114	0	3	0	0	0	0	114	1	1	1	1	1	1	1
Os01g0187000.cds.faa	1	15	16	352	17.2	2	0.2	0	0.861386	0	390	0.838462	0.946154	0.258974	0.9375	0.125	0.946154	0
Os01g0185200.cds.faa	1	15	15	819	7.6	21	0.1	0	0.082581	0	884	0.914178	1	0.865385	1	0.066667	0.926471	0.815611
Os01g0191150.cds.faa	1	5	5	257	7	2	0.2	0	0.189655	0	282	0.851064	0.911348	0.804965	1	0.2	0.911348	0.734043
gene:OsNip_01G006270.cds.faa	1	16	18	423	21.7	3	0.2	0	0.529551	0	654	0.574244	0.692661	0.318043	1	0.111111	0.692661	0.036697
Os01g0190500.cds.faa	1	15	15	470	1.3	3	0.1	0	0.084416	0	484	0.968733	1	0.954545	1	0.066667	0.971074	0.948347
Os01g0191800.cds.faa	1	15	15	292	5.9	9	0.1	0	0.085546	0	381	0.788451	0.973753	0.766404	1	0.066667	0.863517	0.766404
Os01g0189700.cds.faa	1	15	16	158	8.5	5	0.2	0	0.865546	0	298	0.557466	0.852349	0.399329	0.9375	0.0625	0.744966	0.073826
Os01g0192300.cds.faa	1	15	15	310	0.5	3	0	0.01634	0.01634	0	310	0.993978	1	0.987097	1	0.533333	1	0.987097
Os01g0191700.cds.faa	1	15	15	531	0	11	0	0	0	0	531	1	1	1	1	1	1	1
Os01g0191900.cds.faa	1	16	16	263	0.1	3	0	0	0.019011	0	264	0.996449	1	0.996212	1	0.0625	0.996212	0.996212
Os01g0192000.cds.faa	1	15	15	169	5.7	1	0.1	0	0.040698	0	235	0.755745	0.987234	0.719149	1	0.066667	0.987234	0.719149
Os01g0188200.cds.faa	1	5	5	1785	93.3	26	3.6	0	0.195776	0	1846	0.858505	0.966956	0.666847	1	0.2	0.894366	0.557963
Os01g0193500.cds.faa	1	15	15	453	0	2	0	0	0.015453	0	453	1	1	1	1	1	1	1
Os01g0192500.cds.faa	1	16	16	183	4.3	3	0.1	0	0.10929	0	223	0.863789	1	0.820628	1	0.1875	1	0.820628
Os01g0193400.cds.faa	1	14	14	337	10	2	0.1	0	0.128358	0	469	0.758453	0.940299	0.714286	1	0.142857	0.940299	0.654584
Os01g0192600.cds.faa	1	15	15	347	4.9	11	0.2	0	0.003413	0	347	0.979251	1	0.84438	1	0.866667	1	0.84438
Os01g0190400.cds.faa	1	15	15	490	20.2	9	0.4	0	0.089385	0	491	0.929124	0.997963	0.364562	1	0.2	0.997963	0.356415
Os01g0189800.cds.faa	1	15	15	496	2.3	2	0.1	0	0.062249	0	532	0.935464	0.992481	0.913534	1	0.066667	0.93609	0.906015
Os01g0192900.cds.faa	1	16	16	461	4.7	3	0.1	0	0.105727	0	461	0.968547	1	0.902386	1	0.5625	1	0.902386
Os01g0191500.cds.faa	1	15	15	505	3.9	13	0.1	0	0.02988	0	555	0.909069	1	0.884685	1	0.066667	0.90991	0.884685
Os01g0190300.cds.faa	1	15	15	237	2	5	0	0	0.246575	0	251	0.952722	0.992032	0.87251	1	0.133333	0.992032	0.824701
Os01g0194600.cds.faa	1	15	15	125	0	1	0	0	0	0	125	1	1	1	1	1	1	1
Os01g0194200.cds.faa	1	15	15	455	1.8	5	0	0	0.0181	0	456	0.982018	0.997807	0.967105	1	0.066667	0.997807	0.967105
Os01g0191300.cds.faa	1	15	15	434	5.8	6	0.1	0	0.065728	0	488	0.910109	1	0.872951	1	0.066667	0.997951	0.872951
Os01g0195400.cds.faa	1	5	5	288	0	1	0	0	0.003472	0	288	1	1	1	1	1	1	1
Os01g0193600.cds.faa	1	16	16	554	0.4	9	0	0	0.005415	0	557	0.996297	1	0.994614	1	0.3125	1	0.994614
Os01g0194300.cds.faa	1	16	16	582	0.1	4	0	0	0.02069	0	583	0.99807	0.998285	0.994854	1	0.0625	0.998285	0.993139
Os01g0195300.cds.faa	1	15	15	152	0.7	1	0.1	0	0.070423	0	152	0.99386	1	0.934211	1	0.933333	1	0.907895
Os01g0195500.cds.faa	1	15	15	199	0	6	0	0	0.005025	0	199	1	1	1	1	1	1	1
Os01g0195000.cds.faa	1	15	15	487	5.6	3	0.1	0	0.014888	0	487	0.988501	1	0.827515	1	0.933333	1	0.827515
Os01g0197400.cds.faa	1	16	16	267	9.6	5	0.1	0.003745	0.034783	0	267	0.955758	1	0.430712	1	0.875	1	0.430712
Os01g0197100.cds.faa	1	15	15	490	0.2	8	0.1	0	0.058943	0	493	0.994456	0.997972	0.993915	1	0.066667	0.995943	0.991886
Os01g0196500.cds.faa	1	15	15	199	3.7	1	0.1	0	0.287805	0	251	0.803187	0.984064	0.693227	1	0.066667	0.800797	0.693227
Os01g0179400.cds.faa	1	15	15	2135	13.8	23	0.1	0	0.049846	0	2149	0.986288	1	0.905537	1	0.2	1	0.865984
Os01g0196300.cds.faa	1	14	14	440	0.8	4	0	0	0.09324	0	440	0.997565	1	0.975	1	0.714286	1	0.972727
Os01g0193900.cds.faa	1	15	15	753	4.2	14	0.1	0	0.130146	0	805	0.936149	0.971429	0.896894	1	0.133333	0.971429	0.87205
Os01g0187400.cds.faa	1	16	16	1431	1.1	22	0.1	0	0.014716	0	1431	0.998952	1	0.98812	1	0.875	1	0.986024
Os01g0198900.cds.faa	1	15	15	216	0	1	0	0	0.027778	0	216	1	1	1	1	1	1	1
Os01g0199300.cds.faa	1	15	15	192	0	1	0	0	0.005208	0	192	1	1	1	1	1	1	1
Os01g0198500.cds.faa	1	15	15	237	1.1	1	0.1	0	0.013636	0	237	0.995218	1	0.92827	1	0.933333	1	0.92827
Os01g0195801.cds.faa	1	13	19	339	37.3	2	0.5	0	0.84375	0	711	0.35939	0.998594	0.090014	1	0.052632	0.476793	0.007032
Os01g0194000.cds.faa	1	15	15	603	24.8	4	0.2	0	0.030769	0	605	0.895537	0.998347	0.639669	1	0.066667	0.996694	0.638017
Os01g0197500.cds.faa	1	15	15	906	11	6	0.2	0.003311	0.103038	0	906	0.97844	1	0.835541	1	0.666667	1	0.738411
Os01g0182600.cds.faa	1	16	27	140	93.1	1	1.1	0.842857	0.845588	0	1176	0.555146	0.986395	0.115646	1	0.037037	0.986395	0.090986
gene:OsNip_01G006950.cds.faa	1	16	16	567	30	4	0.2	0	0.139241	0	567	0.930556	1	0.13933	1	0.375	1	0.13933
Os01g0196600.cds.faa	1	15	16	479	26	1	0.4	0	0.8625	0	586	0.785516	0.938567	0.136519	0.9375	0.0625	0.882253	0
Os01g0200400.cds.faa	1	15	15	262	2.7	11	0.1	0	0.026718	0	303	0.873707	1	0.864686	1	0.066667	0.864686	0.864686
Os01g0188400.cds.faa	1	12	13	1609	126.3	26	2	0	0.883598	0	1810	0.727369	0.943094	0.312155	0.846154	0.076923	0.88895	0
Os01g0200500.cds.faa	1	15	15	327	0	3	0	0.003058	0.006116	0	327	1	1	1	1	1	1	1
Os01g0200000.cds.faa	1	15	15	316	0.7	9	0.1	0	0.120521	0	320	0.9875	1	0.959375	1	0.2	1	0.946875
Os01g0198200.cds.faa	1	16	16	630	33.3	16	0.8	0	0.02852	0	630	0.927183	1	0.146032	1	0.5	1	0.146032
Os01g0200700.cds.faa	1	16	16	62	0	3	0	0	0	0	62	1	1	1	1	1	1	1
Os01g0200600.cds.faa	1	15	15	227	0.1	1	0	0	0.022026	0	228	0.997076	1	0.995614	1	0.333333	1	0.995614
Os01g0201275.cds.faa	1	9	9	204	6.2	1	0.2	0	0.058824	0	255	0.84488	1	0.8	1	0.111111	0.901961	0.752941
Os01g0201250.cds.faa	1	15	15	212	6.3	1	0	0	0	0	212	0.970126	1	0.551887	1	0.933333	1	0.551887
Os01g0201400.cds.faa	1	15	15	146	0	1	0	0	0.006849	0	146	1	1	1	1	1	1	1
Os01g0195200.cds.faa	1	15	15	1066	2.7	14	0.2	0	0.034873	0	1110	0.963303	0.982883	0.955856	1	0.066667	0.982883	0.933333
Os01g0201100.cds.faa	1	15	15	480	0	3	0	0.002083	0.004167	0	480	1	1	1	1	1	1	1
Os01g0201000.cds.faa	1	15	15	673	0.3	8	0.1	0	0.016442	0	673	0.999604	1	0.994056	1	0.933333	1	0.994056
Os01g0199400.cds.faa	1	15	16	395	20.1	7	0.4	0	0.867647	0	422	0.848637	0.969194	0.322275	0.9375	0.0625	0.936019	0
Os01g0201200.cds.faa	1	15	15	563	0	3	0	0	0.003552	0	563	1	1	1	1	1	1	1
Os01g0201600.cds.faa	1	15	15	303	2	3	0.1	0	0.128205	0	303	0.990759	1	0.90099	1	0.6	1	0.894389
Os01g0199700.cds.faa	1	15	15	205	0.4	1	0	0	0.019802	0	205	0.994146	1	0.980488	1	0.666667	1	0.980488
Os01g0201500.cds.faa	1	15	15	253	0.1	2	0	0.035573	0.035573	0	255	0.993725	0.996078	0.992157	1	0.4	0.996078	0.988235
Os01g0197200.cds.faa	1	16	16	512	9.1	10	0.1	0	0.090508	0	625	0.8043	0.9984	0.7248	1	0.0625	0.8192	0.7088
Os01g0203300.cds.faa	1	15	15	222	0.1	3	0	0	0.027149	0	222	0.998498	1	0.995495	1	0.666667	1	0.995495
Os01g0203400.cds.faa	1	15	15	108	0	1	0	0	0.046296	0	108	1	1	1	1	1	1	1
Os01g0203000.cds.faa	1	15	15	232	16.9	3	0.1	0	0.146552	0	365	0.775708	1	0.635616	1	0.4	1	0.550685
Os01g0205500.cds.faa	1	6	6	182	0	5	0	0	0	0	182	1	1	1	1	1	1	1
Os01g0201700.cds.faa	1	15	15	283	2.2	12	0.4	0	0.159574	0	295	0.957062	1	0.888136	1	0.266667	0.99661	0.850847
Os01g0204000.cds.faa	1	15	15	512	0	8	0	0.001953	0.003906	0	512	1	1	1	1	1	1	1
Os01g0205300.cds.faa	1	15	15	170	0.5	3	0	0	0.023529	0	176	0.970455	1	0.965909	1	0.133333	1	0.965909
Os01g0205600.cds.faa	1	15	15	247	1.3	1	0.1	0	0.02834	0	266	0.933333	1	0.928571	1	0.066667	0.928571	0.928571
Os01g0202500.cds.faa	1	14	14	357	6.7	2	0.1	0	0.173611	0	374	0.927807	0.962567	0.770053	1	0.142857	0.962567	0.719251
Os01g0206600.cds.faa	1	13	13	65	0.2	2	0	0	0.123077	0	68	0.959276	1	0.955882	1	0.076923	0.955882	0.955882
Os01g0205700.cds.faa	1	16	16	376	0.4	11	0	0	0.010638	0	379	0.995053	1	0.992084	1	0.375	1	0.992084
Os01g0201800.cds.faa	1	12	12	773	0.6	3	0	0.029909	0.029909	0	776	0.993986	0.997423	0.990979	1	0.083333	0.996134	0.989691
Os01g0202800.cds.faa	1	15	15	330	6	7	0.1	0	0.137457	0	381	0.892913	1	0.76378	1	0.133333	0.986877	0.67979
Os01g0206200.cds.faa	1	15	15	213	1	5	0	0.028169	0.098131	0	223	0.970703	0.995516	0.955157	1	0.066667	0.986547	0.955157
Os01g0205900.cds.faa	1	15	15	263	4.2	2	0.1	0	0.045	0	263	0.98403	1	0.760456	1	0.933333	1	0.760456
Os01g0200300.cds.faa	1	15	15	818	8.2	15	0.3	0	0.138243	0	891	0.929892	0.996633	0.868687	1	0.066667	0.968575	0.810325
Os01g0206700.cds.faa	1	15	15	461	0	1	0	0	0.010846	0	461	1	1	1	1	1	1	1
Os01g0203800.cds.faa	1	15	15	517	3.1	3	0.3	0.081238	0.087041	0	524	0.979135	1	0.927481	1	0.066667	0.992366	0.885496
Os01g0202700.cds.faa	1	15	23	180	14.6	4	0.4	0.875	0.875	0	316	0.473445	0.952532	0.202532	0.652174	0.043478	0.762658	0
Os01g0208700.cds.faa	1	5	5	988	2.1	9	0.2	0	0.018386	0	988	0.996559	1	0.990891	1	0.8	1	0.982794
Os01g0209200.cds.faa	1	15	15	257	7.1	7	0.4	0	0.078818	0	257	0.915953	1	0.789883	1	0.6	1	0.789883
Os01g0206300.cds.faa	1	15	15	430	17.1	3	0.1	0	0.064516	0	649	0.704058	0.993837	0.662558	1	0.066667	0.910632	0.651772
Os01g0208400.cds.faa	1	15	15	616	0	1	0	0	0.006494	0	616	1	1	1	1	1	1	1
Os01g0209000.cds.faa	1	15	15	390	8.7	7	0.1	0.002564	0.005128	0	520	0.766667	1	0.75	1	0.066667	0.75	0.75
Os01g0209700.cds.faa	1	15	15	335	1.7	3	0	0.00597	0.068452	0	360	0.935556	1	0.930556	1	0.066667	0.933333	0.930556
Os01g0205200.cds.faa	1	15	15	832	11.6	3	0	0	0.12016	0	997	0.835841	0.933801	0.751254	1	0.133333	0.933801	0.685055
Os01g0210200.cds.faa	1	15	15	195	0	1	0	0.005128	0.010256	0	195	1	1	1	1	1	1	1
Os01g0209400.cds.faa	1	16	16	308	3.5	10	0.1	0	0.269531	0	313	0.96885	0.984026	0.817891	1	0.0625	0.984026	0.72524
Os01g0197900.cds.faa	1	15	26	210	60.1	2	1.3	0.87619	0.890476	0	1109	0.45807	0.880072	0.101894	0.923077	0.038462	0.86835	0
Os01g0210750.cds.faa	1	10	10	63	0.9	3	0.1	0	0.31746	0	73	0.875342	0.986301	0.863014	1	0.1	0.863014	0.849315
Os01g0210500.cds.faa	1	15	15	218	1.3	2	0.1	0	0.201005	0	218	0.99419	1	0.912844	1	0.933333	1	0.912844
