transcript	source	gene_id	species	Pan.id	V4	V5	V6	V12	V13	merged.or.gene_id	taxa_size	accession	ipr_check	pfam_check
OsNip_12G022840_01	Hmmer	OsNip_12G022840	Nipponbare(Gramene)	Os4530.POR.1.pan0026365	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os12g0630800	16	Nipponbare	1	0
OsNip_12G022840_01	Hmmer	OsNip_12G022840	Nipponbare(Gramene)	Os4530.POR.1.pan0026365	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os12g0630800	16	Nipponbare	1	1
OsARC_01g0000340.01	Hmmer	OsARC_01g0000340	ARC 10497	Os4530.POR.1.pan0000758	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0000340	16	ARC 10497	1	0
OsARC_01g0000340.01	Hmmer	OsARC_01g0000340	ARC 10497	Os4530.POR.1.pan0000758	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0000340	16	ARC 10497	1	1
OsARC_01g0000340.01	Hmmer	OsARC_01g0000340	ARC 10497	Os4530.POR.1.pan0000758	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0000340	16	ARC 10497	1	0
OsARC_01g0000340.01	Hmmer	OsARC_01g0000340	ARC 10497	Os4530.POR.1.pan0000758	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0000340	16	ARC 10497	1	0
OsARC_01g0000370.01	Hmmer	OsARC_01g0000370	ARC 10497	Os4530.POR.1.pan0000760	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0000370	16	ARC 10497	1	1
OsARC_01g0000370.01	Hmmer	OsARC_01g0000370	ARC 10497	Os4530.POR.1.pan0000760	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0000370	16	ARC 10497	1	0
OsARC_01g0000370.01	Hmmer	OsARC_01g0000370	ARC 10497	Os4530.POR.1.pan0000760	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0000370	16	ARC 10497	1	0
OsARC_01g0000370.01	Hmmer	OsARC_01g0000370	ARC 10497	Os4530.POR.1.pan0000760	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0000370	16	ARC 10497	1	0
OsARC_01g0006280.01	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.01	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0006280	16	ARC 10497	1	1
OsARC_01g0006280.01	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.01	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.01	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	PANTHER	PTHR31079	NAC DOMAIN-CONTAINING PROTEIN 73	IPR044799	NAC domain-containing protein SOG1-like	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.02	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.02	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.02	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	PANTHER	PTHR31079	NAC DOMAIN-CONTAINING PROTEIN 73	IPR044799	NAC domain-containing protein SOG1-like	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.02	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0006280	16	ARC 10497	1	0
OsARC_01g0006280.02	Hmmer	OsARC_01g0006280	ARC 10497	Os4530.POR.1.pan0001210	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0006280	16	ARC 10497	1	1
OsARC_01g0010840.01	Hmmer	OsARC_01g0010840	ARC 10497	Os4530.POR.1.pan0001559	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0010840	16	ARC 10497	1	0
OsARC_01g0010840.01	Hmmer	OsARC_01g0010840	ARC 10497	Os4530.POR.1.pan0001559	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0010840	16	ARC 10497	1	1
OsARC_01g0010840.01	Hmmer	OsARC_01g0010840	ARC 10497	Os4530.POR.1.pan0001559	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0010840	16	ARC 10497	1	0
OsARC_01g0010840.01	Hmmer	OsARC_01g0010840	ARC 10497	Os4530.POR.1.pan0001559	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0010840	16	ARC 10497	1	0
OsARC_01g0015080.01	Hmmer	OsARC_01g0015080	ARC 10497	Os4530.POR.1.pan0001845	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0015080	16	ARC 10497	1	0
OsARC_01g0015080.01	Hmmer	OsARC_01g0015080	ARC 10497	Os4530.POR.1.pan0001845	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0015080	16	ARC 10497	1	0
OsARC_01g0015080.01	Hmmer	OsARC_01g0015080	ARC 10497	Os4530.POR.1.pan0001845	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0015080	16	ARC 10497	1	0
OsARC_01g0015080.01	Hmmer	OsARC_01g0015080	ARC 10497	Os4530.POR.1.pan0001845	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0015080	16	ARC 10497	1	1
OsARC_01g0016970.01	Hmmer	OsARC_01g0016970	ARC 10497	Os4530.POR.1.pan0026793	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0016970	16	ARC 10497	1	1
OsARC_01g0016970.01	Hmmer	OsARC_01g0016970	ARC 10497	Os4530.POR.1.pan0026793	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0016970	16	ARC 10497	1	0
OsARC_01g0016970.01	Hmmer	OsARC_01g0016970	ARC 10497	Os4530.POR.1.pan0026793	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0016970	16	ARC 10497	1	0
OsARC_01g0016970.01	Hmmer	OsARC_01g0016970	ARC 10497	Os4530.POR.1.pan0026793	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0016970	16	ARC 10497	1	0
OsARC_01g0017600.01	Hmmer	OsARC_01g0017600	ARC 10497	Os4530.POR.1.pan0002001	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0017600	16	ARC 10497	1	1
OsARC_01g0017600.01	Hmmer	OsARC_01g0017600	ARC 10497	Os4530.POR.1.pan0002001	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0017600	16	ARC 10497	1	0
OsARC_01g0017600.01	Hmmer	OsARC_01g0017600	ARC 10497	Os4530.POR.1.pan0002001	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0017600	16	ARC 10497	1	0
OsARC_01g0017600.01	Hmmer	OsARC_01g0017600	ARC 10497	Os4530.POR.1.pan0002001	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0017600	16	ARC 10497	1	0
OsARC_01g0027560.01	Hmmer	OsARC_01g0027560	ARC 10497	Os4530.POR.1.pan0002676	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0027560	16	ARC 10497	1	0
OsARC_01g0027560.01	Hmmer	OsARC_01g0027560	ARC 10497	Os4530.POR.1.pan0002676	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0027560	16	ARC 10497	1	0
OsARC_01g0027560.01	Hmmer	OsARC_01g0027560	ARC 10497	Os4530.POR.1.pan0002676	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0027560	16	ARC 10497	1	0
OsARC_01g0027560.01	Hmmer	OsARC_01g0027560	ARC 10497	Os4530.POR.1.pan0002676	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0027560	16	ARC 10497	1	1
OsARC_01g0027810.01	Hmmer	OsARC_01g0027810	ARC 10497	Os4530.POR.1.pan0002695	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0027810	16	ARC 10497	1	0
OsARC_01g0027810.01	Hmmer	OsARC_01g0027810	ARC 10497	Os4530.POR.1.pan0002695	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0027810	16	ARC 10497	1	1
OsARC_01g0027810.01	Hmmer	OsARC_01g0027810	ARC 10497	Os4530.POR.1.pan0002695	PANTHER	PTHR31079	NAC DOMAIN-CONTAINING PROTEIN 73	IPR044799	NAC domain-containing protein SOG1-like	OsARC_01g0027810	16	ARC 10497	1	0
OsARC_01g0027810.01	Hmmer	OsARC_01g0027810	ARC 10497	Os4530.POR.1.pan0002695	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0027810	16	ARC 10497	1	0
OsARC_01g0027810.01	Hmmer	OsARC_01g0027810	ARC 10497	Os4530.POR.1.pan0002695	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0027810	16	ARC 10497	1	0
OsARC_01g0028090.01	Hmmer	OsARC_01g0028090	ARC 10497	Os4530.POR.1.pan0002719	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0028090	16	ARC 10497	1	1
OsARC_01g0028090.01	Hmmer	OsARC_01g0028090	ARC 10497	Os4530.POR.1.pan0002719	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0028090	16	ARC 10497	1	0
OsARC_01g0028090.01	Hmmer	OsARC_01g0028090	ARC 10497	Os4530.POR.1.pan0002719	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0028090	16	ARC 10497	1	0
OsARC_01g0028090.01	Hmmer	OsARC_01g0028090	ARC 10497	Os4530.POR.1.pan0002719	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0028090	16	ARC 10497	1	0
OsARC_01g0036900.01	Hmmer	OsARC_01g0036900	ARC 10497	Os4530.POR.1.pan0027226	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0036900	16	ARC 10497	1	0
OsARC_01g0036900.01	Hmmer	OsARC_01g0036900	ARC 10497	Os4530.POR.1.pan0027226	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0036900	16	ARC 10497	1	1
OsARC_01g0036900.01	Hmmer	OsARC_01g0036900	ARC 10497	Os4530.POR.1.pan0027226	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0036900	16	ARC 10497	1	0
OsARC_01g0036900.01	Hmmer	OsARC_01g0036900	ARC 10497	Os4530.POR.1.pan0027226	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0036900	16	ARC 10497	1	0
OsARC_01g0037260.01	Hmmer	OsARC_01g0037260	ARC 10497	Os4530.POR.1.pan0003426	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0037260	16	ARC 10497	1	0
OsARC_01g0037260.01	Hmmer	OsARC_01g0037260	ARC 10497	Os4530.POR.1.pan0003426	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0037260	16	ARC 10497	1	1
OsARC_01g0037260.01	Hmmer	OsARC_01g0037260	ARC 10497	Os4530.POR.1.pan0003426	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0037260	16	ARC 10497	1	0
OsARC_01g0037260.01	Hmmer	OsARC_01g0037260	ARC 10497	Os4530.POR.1.pan0003426	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0037260	16	ARC 10497	1	0
OsARC_01g0040560.01	Hmmer	OsARC_01g0040560	ARC 10497	Os4530.POR.1.pan0003681	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0040560	16	ARC 10497	1	0
OsARC_01g0040560.01	Hmmer	OsARC_01g0040560	ARC 10497	Os4530.POR.1.pan0003681	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0040560	16	ARC 10497	1	1
OsARC_01g0040560.01	Hmmer	OsARC_01g0040560	ARC 10497	Os4530.POR.1.pan0003681	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0040560	16	ARC 10497	1	0
OsARC_01g0040560.01	Hmmer	OsARC_01g0040560	ARC 10497	Os4530.POR.1.pan0003681	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0040560	16	ARC 10497	1	0
OsARC_01g0042090.01	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0042090	16	ARC 10497	1	0
OsARC_01g0042090.01	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0042090	16	ARC 10497	1	1
OsARC_01g0042090.01	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0042090	16	ARC 10497	1	0
OsARC_01g0042090.01	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0042090	16	ARC 10497	1	0
OsARC_01g0042090.02	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0042090	16	ARC 10497	1	0
OsARC_01g0042090.02	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0042090	16	ARC 10497	1	0
OsARC_01g0042090.02	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0042090	16	ARC 10497	1	1
OsARC_01g0042090.02	Hmmer	OsARC_01g0042090	ARC 10497	Os4530.POR.1.pan0003802	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0042090	16	ARC 10497	1	0
OsARC_01g0042370.01	Hmmer	OsARC_01g0042370	ARC 10497	Os4530.POR.1.pan0003826	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0042370	16	ARC 10497	1	1
OsARC_01g0042370.01	Hmmer	OsARC_01g0042370	ARC 10497	Os4530.POR.1.pan0003826	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0042370	16	ARC 10497	1	0
OsARC_01g0042370.01	Hmmer	OsARC_01g0042370	ARC 10497	Os4530.POR.1.pan0003826	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0042370	16	ARC 10497	1	0
OsARC_01g0042370.01	Hmmer	OsARC_01g0042370	ARC 10497	Os4530.POR.1.pan0003826	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0042370	16	ARC 10497	1	0
OsARC_01g0044890.01	Hmmer	OsARC_01g0044890	ARC 10497	Os4530.POR.1.pan0004033	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0044890	16	ARC 10497	1	1
OsARC_01g0044890.01	Hmmer	OsARC_01g0044890	ARC 10497	Os4530.POR.1.pan0004033	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0044890	16	ARC 10497	1	0
OsARC_01g0044890.01	Hmmer	OsARC_01g0044890	ARC 10497	Os4530.POR.1.pan0004033	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0044890	16	ARC 10497	1	0
OsARC_01g0044890.01	Hmmer	OsARC_01g0044890	ARC 10497	Os4530.POR.1.pan0004033	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0044890	16	ARC 10497	1	0
OsARC_01g0046280.01	Hmmer	OsARC_01g0046280	ARC 10497	Os4530.POR.1.pan0004129	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_01g0046280	13	ARC 10497	1	1
OsARC_01g0046280.01	Hmmer	OsARC_01g0046280	ARC 10497	Os4530.POR.1.pan0004129	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0046280	13	ARC 10497	1	0
OsARC_01g0046280.01	Hmmer	OsARC_01g0046280	ARC 10497	Os4530.POR.1.pan0004129	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_01g0046280	13	ARC 10497	1	0
OsARC_01g0046280.01	Hmmer	OsARC_01g0046280	ARC 10497	Os4530.POR.1.pan0004129	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_01g0046280	13	ARC 10497	1	0
OsARC_02g0004880.01	Hmmer	OsARC_02g0004880	ARC 10497	Os4530.POR.1.pan0027488	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0004880	16	ARC 10497	1	0
OsARC_02g0004880.01	Hmmer	OsARC_02g0004880	ARC 10497	Os4530.POR.1.pan0027488	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0004880	16	ARC 10497	1	1
OsARC_02g0004880.01	Hmmer	OsARC_02g0004880	ARC 10497	Os4530.POR.1.pan0027488	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0004880	16	ARC 10497	1	0
OsARC_02g0004880.01	Hmmer	OsARC_02g0004880	ARC 10497	Os4530.POR.1.pan0027488	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0004880	16	ARC 10497	1	0
OsARC_02g0008520.01	Hmmer	OsARC_02g0008520	ARC 10497	Os4530.POR.1.pan0004983	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0008520	16	ARC 10497	1	0
OsARC_02g0008520.01	Hmmer	OsARC_02g0008520	ARC 10497	Os4530.POR.1.pan0004983	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0008520	16	ARC 10497	1	0
OsARC_02g0008520.01	Hmmer	OsARC_02g0008520	ARC 10497	Os4530.POR.1.pan0004983	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0008520	16	ARC 10497	1	0
OsARC_02g0008520.01	Hmmer	OsARC_02g0008520	ARC 10497	Os4530.POR.1.pan0004983	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0008520	16	ARC 10497	1	1
OsARC_02g0010700.01	Hmmer	OsARC_02g0010700	ARC 10497	Os4530.POR.1.pan0005125	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0010700	16	ARC 10497	1	0
OsARC_02g0010700.01	Hmmer	OsARC_02g0010700	ARC 10497	Os4530.POR.1.pan0005125	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0010700	16	ARC 10497	1	0
OsARC_02g0010700.01	Hmmer	OsARC_02g0010700	ARC 10497	Os4530.POR.1.pan0005125	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0010700	16	ARC 10497	1	1
OsARC_02g0010700.01	Hmmer	OsARC_02g0010700	ARC 10497	Os4530.POR.1.pan0005125	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0010700	16	ARC 10497	1	0
OsARC_02g0012460.01	Hmmer	OsARC_02g0012460	ARC 10497	Os4530.POR.1.pan0005238	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0012460	13	ARC 10497	1	0
OsARC_02g0012460.01	Hmmer	OsARC_02g0012460	ARC 10497	Os4530.POR.1.pan0005238	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0012460	13	ARC 10497	1	0
OsARC_02g0012460.01	Hmmer	OsARC_02g0012460	ARC 10497	Os4530.POR.1.pan0005238	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0012460	13	ARC 10497	1	1
OsARC_02g0012460.01	Hmmer	OsARC_02g0012460	ARC 10497	Os4530.POR.1.pan0005238	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0012460	13	ARC 10497	1	0
OsARC_02g0020900.01	Hmmer	OsARC_02g0020900	ARC 10497	Os4530.POR.1.pan0005789	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0020900	16	ARC 10497	1	0
OsARC_02g0020900.01	Hmmer	OsARC_02g0020900	ARC 10497	Os4530.POR.1.pan0005789	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0020900	16	ARC 10497	1	0
OsARC_02g0020900.01	Hmmer	OsARC_02g0020900	ARC 10497	Os4530.POR.1.pan0005789	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0020900	16	ARC 10497	1	0
OsARC_02g0020900.01	Hmmer	OsARC_02g0020900	ARC 10497	Os4530.POR.1.pan0005789	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0020900	16	ARC 10497	1	1
OsARC_02g0022190.01	Hmmer	OsARC_02g0022190	ARC 10497	Os4530.POR.1.pan0005897	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0022190	16	ARC 10497	1	0
OsARC_02g0022190.01	Hmmer	OsARC_02g0022190	ARC 10497	Os4530.POR.1.pan0005897	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0022190	16	ARC 10497	1	0
OsARC_02g0022190.01	Hmmer	OsARC_02g0022190	ARC 10497	Os4530.POR.1.pan0005897	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0022190	16	ARC 10497	1	1
OsARC_02g0022190.01	Hmmer	OsARC_02g0022190	ARC 10497	Os4530.POR.1.pan0005897	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0022190	16	ARC 10497	1	0
OsARC_02g0023150.01	Hmmer	OsARC_02g0023150	ARC 10497	Os4530.POR.1.pan0005968	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0023150	16	ARC 10497	1	0
OsARC_02g0023150.01	Hmmer	OsARC_02g0023150	ARC 10497	Os4530.POR.1.pan0005968	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0023150	16	ARC 10497	1	0
OsARC_02g0023150.01	Hmmer	OsARC_02g0023150	ARC 10497	Os4530.POR.1.pan0005968	PANTHER	PTHR31079	NAC DOMAIN-CONTAINING PROTEIN 73	IPR044799	NAC domain-containing protein SOG1-like	OsARC_02g0023150	16	ARC 10497	1	0
OsARC_02g0023150.01	Hmmer	OsARC_02g0023150	ARC 10497	Os4530.POR.1.pan0005968	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0023150	16	ARC 10497	1	1
OsARC_02g0023150.01	Hmmer	OsARC_02g0023150	ARC 10497	Os4530.POR.1.pan0005968	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0023150	16	ARC 10497	1	0
OsARC_02g0025160.01	Hmmer	OsARC_02g0025160	ARC 10497	Os4530.POR.1.pan0006121	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0025160	16	ARC 10497	1	0
OsARC_02g0025160.01	Hmmer	OsARC_02g0025160	ARC 10497	Os4530.POR.1.pan0006121	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0025160	16	ARC 10497	1	1
OsARC_02g0025160.01	Hmmer	OsARC_02g0025160	ARC 10497	Os4530.POR.1.pan0006121	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0025160	16	ARC 10497	1	0
OsARC_02g0025160.01	Hmmer	OsARC_02g0025160	ARC 10497	Os4530.POR.1.pan0006121	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0025160	16	ARC 10497	1	0
OsARC_02g0026380.01	Hmmer	OsARC_02g0026380	ARC 10497	Os4530.POR.1.pan0006216	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0026380	16	ARC 10497	1	0
OsARC_02g0026380.01	Hmmer	OsARC_02g0026380	ARC 10497	Os4530.POR.1.pan0006216	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0026380	16	ARC 10497	1	0
OsARC_02g0026380.01	Hmmer	OsARC_02g0026380	ARC 10497	Os4530.POR.1.pan0006216	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsARC_02g0026380	16	ARC 10497	1	0
OsARC_02g0026380.01	Hmmer	OsARC_02g0026380	ARC 10497	Os4530.POR.1.pan0006216	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0026380	16	ARC 10497	1	1
OsARC_02g0033100.01	Hmmer	OsARC_02g0033100	ARC 10497	Os4530.POR.1.pan0006755	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsARC_02g0033100	16	ARC 10497	1	1
OsARC_02g0033100.01	Hmmer	OsARC_02g0033100	ARC 10497	Os4530.POR.1.pan0006755	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsARC_02g0033100	16	ARC 10497	1	0
